issue_id,issue_number,volume,no_volume,display_volume_with_number,series_id,indicia_pub_not_printed,no_brand,publication_date,key_date,sort_code,price,page_count,page_count_uncertain,indicia_frequency,no_indicia_frequency,editing,no_editing,notes,created,modified,reserved,deleted,is_indexed,isbn,valid_isbn,no_isbn,variant_of_id,variant_name,barcode,no_barcode,title,no_title,on_sale_date,on_sale_date_uncertain,rating,no_rating
0,20682,58,1,0,0,1482,0,0,Jan-67,1967-01-00,40172,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,20753,59,1,0,0,1482,0,0,Feb-67,1967-02-00,40173,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,20836,60,1,0,0,1482,0,0,Mar-67,1967-03-00,40174,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
1,0,20680,36,1,0,0,1571,0,0,Jan-67,1967-01-00,43349,0.12 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,10/10/14 12:32,0,0,1,,,1,NULL,,,1,,0,,0
0,20911,61,1,0,0,1482,0,0,Apr-67,1967-04-00,40175,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,20983,62,1,0,0,1482,0,0,May-67,1967-05-00,40176,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
1,0,20596,35,1,0,0,1571,0,0,Dec-66,1966-12-00,43348,0.12 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,7/6/15 21:23,0,0,1,,,1,NULL,,,1,,0,,0
0,21212,65,1,0,0,1482,0,0,Aug-67,1967-08-00,40180,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,21283,66,1,0,0,1482,0,0,Sep-67,1967-09-00,40181,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,21446,68,1,0,0,1482,0,0,Nov-67,1967-11-00,40183,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,21517,69,1,0,0,1482,0,0,Dec-67,1967-12-00,40184,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,21661,71,1,0,0,1482,0,0,Feb-68,1968-02-00,40186,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,33842,198,1,0,0,1570,0,0,Nov-79,1979-11-00,43112,0.40 USD,36,0,monthly,0,Marv Wolfman,0,,2/6/01 0:00,7/28/15 6:40,0,0,1,,,0,NULL,Direct Edition,715000000000,0,,0,,0,Approved by the Comics Code Authority
0,21728,72,1,0,0,1482,0,0,Mar-68,1968-03-00,40187,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,21796,73,1,0,0,1482,0,0,Apr-68,1968-04-00,40188,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,23040,91,1,0,0,1482,0,0,Oct-69,1969-10-00,40206,0.15 USD,36,0,"monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,21868,74,1,0,0,1482,0,0,May-68,1968-05-00,40189,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,21939,75,1,0,0,1482,0,0,Jun-68,1968-06-00,40190,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,22015,76,1,0,0,1482,0,0,Jul-68,1968-07-00,40191,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,22091,77,1,0,0,1482,0,0,Aug-68,1968-08-00,40192,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,22171,78,1,0,0,1482,0,0,Sep-68,1968-09-00,40193,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,22246,79,1,0,0,1482,0,0,Oct-68,1968-10-00,40194,0.12 USD,36,0,"monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,22400,81,1,0,0,1482,0,0,Dec-68,1968-12-00,40196,0.12 USD,36,0,monthly except November semi-monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,22468,82,1,0,0,1482,0,0,Jan-69,1969-01-00,40197,0.12 USD,36,0,"monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,22595,84,1,0,0,1482,0,0,Mar-69,1969-03-00,40199,0.12 USD,36,0,"monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,22660,85,1,0,0,1482,0,0,Apr-69,1969-04-00,40200,0.12 USD,36,0,"monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,22843,88,,0,0,1482,0,0,Jul-69,1969-07-00,40203,0.12 USD,36,0,,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,22968,90,1,0,0,1482,0,0,Sep-69,1969-09-00,40205,0.15 USD,36,0,"monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,23100,92,1,0,0,1482,0,0,Nov-69,1969-11-00,40207,0.15 USD,36,0,"monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,1,NULL,,,1,,0,,0,
0,23291,95,1,0,0,1482,0,0,Feb-70,1970-02-00,40210,0.15 USD,36,0,"monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24231,139,1,0,0,1866,0,0,May-71,5/10/71,50116,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,6/4/15 12:54,0,0,1,,,0,NULL,,,1,,0,,0,
0,23346,96,,0,0,1482,0,0,Mar-70,1970-03-00,40211,0.15 USD,36,0,,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,23404,97,,0,0,1482,0,0,Apr-70,1970-04-00,40212,0.15 USD,36,0,,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,23463,98,,0,0,1482,0,0,May-70,1970-05-00,40213,0.15 USD,36,0,,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,23530,99,1,0,0,1482,0,0,Jun-70,1970-06-00,40214,0.15 USD,36,0,"Monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,23583,100,1,0,0,1482,0,0,Jul-70,1970-07-00,40215,0.15 USD,36,0,"Monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,23652,101,1,0,0,1482,0,0,Aug-70,1970-08-00,40216,0.15 USD,36,0,"monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
1,0,19034,14,1,0,0,1571,0,0,Mar-65,1965-03-00,43326,0.12 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,3/23/15 18:25,0,0,1,,,1,NULL,,,1,,0,,0
0,23715,102,1,0,0,1482,0,0,Sep-70,1970-09-00,40217,0.15 USD,36,0,"monthly except November, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24358,7,1,0,0,1939,0,0,Jul-71,1971-07-00,52387,0.15 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,3/19/15 5:57,0,0,1,,,0,NULL,,,1,,0,,0,
0,24363,141,1,0,0,1866,0,0,Jul-71,1971-07-00,50118,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,6/4/15 12:53,0,0,1,,,0,NULL,,,1,,0,,0,
1,0,23461,125,1,0,0,1860,0,0,May-70,1970-05-00,49649,0.15 USD,36,0,Monthly,0,Stan Lee,0,,2/6/01 0:00,1/9/14 15:45,0,0,1,,,0,NULL,,,1,,0,,0
0,25938,160,1,0,0,1866,0,0,Feb-73,1973-02-00,50140,0.20 USD,36,0,Monthly,0,Roy Thomas,0,,2/6/01 0:00,4/23/14 18:51,0,0,1,,,0,NULL,,,1,,0,,0,
0,23233,123,1,0,0,1866,0,0,Jan-70,1970-01-00,50098,0.15 USD,36,0,"Monthly except October, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,9/9/14 19:17,0,0,1,,,0,NULL,,,1,,0,,0,
0,23777,103,1,0,0,1482,0,0,Oct-70,1970-10-00,40218,0.15 USD,36,0,"monthly except December, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,23834,104,1,0,0,1482,0,0,Nov-70,1970-11-00,40219,0.15 USD,36,0,"monthly except December, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,23653,130,1,0,0,1866,0,0,Aug-70,1970-08-00,50107,0.15 USD,36,0,"Monthly except October, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,9/8/14 20:26,0,0,1,,,0,NULL,,,1,,0,,0,
0,24045,136,1,0,0,1866,0,0,Feb-71,1971-02-00,50113,0.15 USD,36,0,"Monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,4/23/14 18:51,0,0,1,,,0,NULL,,,1,,0,,0,
0,23900,105,1,0,0,1482,0,0,Dec-70,1970-12-00,40220,0.15 USD,36,0,"monthly except December, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,23975,106,1,0,0,1482,0,0,Jan-71,1971-01-00,40221,0.15 USD,36,0,"monthly except December, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24044,107,1,0,0,1482,0,0,Feb-71,1971-02-00,40222,0.15 USD,36,0,"monthly except December, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24098,108,1,0,0,1482,0,0,Mar-71,1971-03-00,40223,0.15 USD,36,0,"monthly except December, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24166,109,1,0,0,1482,0,0,Apr-71,1971-04-00,40224,0.15 USD,36,0,"monthly except December, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24299,140,1,0,0,1866,0,0,Jun-71,6/10/71,50117,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,6/4/15 12:54,0,0,1,,,0,NULL,,,1,,0,,0,
0,26536,137,1,0,0,1482,0,0,Aug-73,1973-08-00,40256,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24298,111,1,0,0,1482,0,0,Jun-71,1971-06-00,40227,0.15 USD,36,0,"monthly except December, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24428,113,1,0,0,1482,0,0,Aug-71,1971-08-00,40229,0.15 USD,36,0,"monthly except December, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24495,114,1,0,0,1482,0,0,Sep-71,1971-09-00,40230,0.15 USD,36,0,"monthly except December, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24637,116,1,0,0,1482,0,0,Nov-71,1971-11-00,40232,0.25 USD,52,0,"monthly except July, semi-monthly",0,Stan Lee,0,Square Bound.,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24802,118,1,0,0,1482,0,0,Jan-72,1972-01-00,40234,0.20 USD,36,0,Monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24948,120,1,0,0,1482,0,0,Mar-72,1972-03-00,40236,0.20 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,25105,122,1,0,0,1482,0,0,May-72,1972-05-00,40238,0.20 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,25191,123,1,0,0,1482,0,0,Jun-72,1972-06-00,40239,0.20 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,25438,155,1,0,0,1866,0,0,Sep-72,1972-09-00,50135,0.20 USD,36,0,Monthly,0,Roy Thomas,0,,2/6/01 0:00,4/23/14 18:51,0,0,1,,,0,NULL,,,1,,0,,0,
0,25547,156,1,0,0,1866,0,0,Oct-72,1972-10-00,50136,0.20 USD,36,0,Monthly,0,Roy Thomas,0,,2/6/01 0:00,4/23/14 18:51,0,0,1,,,0,NULL,,,1,,0,,0,
0,26030,161,1,0,0,1866,0,0,Mar-73,1973-03-00,50141,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,4/23/14 18:51,0,0,1,,,0,NULL,,,1,,0,,0,
0,25274,124,1,0,0,1482,0,0,Jul-72,1972-07-00,40241,0.20 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,25365,125,1,0,0,1482,0,0,Aug-72,1972-08-00,40242,0.20 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,25437,126,1,0,0,1482,0,0,Sep-72,1972-09-00,40243,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,25543,127,1,0,0,1482,0,0,Oct-72,1972-10-00,40244,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,24880,148,1,0,0,1866,0,0,Feb-72,1972-02-00,50128,0.20 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,5/31/14 13:31,0,0,1,,,0,NULL,,,1,,0,,0,Approved by the Comics Code Authority
0,26432,28,1,0,0,1939,0,0,Jul-73,1973-07-00,52414,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,9/27/13 6:49,0,0,1,,,0,NULL,,,1,,0,,0,
0,25834,159,1,0,0,1866,0,0,Jan-73,1973-01-00,50139,0.20 USD,36,0,Monthly,0,Roy Thomas,0,,2/6/01 0:00,4/23/14 18:51,0,0,1,,,0,NULL,,,1,,0,,0,
0,25631,128,1,0,0,1482,0,0,Nov-72,1972-11-00,40246,0.20 USD,40,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,25831,130,1,0,0,1482,0,0,Jan-73,1973-01-00,40248,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,25934,131,1,0,0,1482,0,0,Feb-73,1973-02-00,40249,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,25275,153,1,0,0,1866,0,0,Jul-72,1972-07-00,50133,0.20 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,4/23/14 18:51,0,0,1,,,0,NULL,,,1,,0,,0,
0,26026,132,1,0,0,1482,0,0,Mar-73,1973-03-00,40250,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,26134,133,1,0,0,1482,0,0,Apr-73,1973-04-00,40251,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,26211,134,1,0,0,1482,0,0,May-73,1973-05-00,40252,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,26315,135,1,0,0,1482,0,0,Jun-73,1973-06-00,40253,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,26435,136,1,0,0,1482,0,0,Jul-73,1973-07-00,40254,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,26640,138,1,0,0,1482,0,0,Sep-73,1973-09-00,40257,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,26876,140,1,0,0,1482,0,0,Nov-73,1973-11-00,40259,0.20 USD,36,0,monthly,0,Roy Thomas,0,,2/6/01 0:00,8/12/15 20:16,0,0,1,,,0,NULL,,,1,,0,,0,
0,22092,106,1,0,0,1866,0,0,Aug-68,1968-08-00,50080,0.12 USD,36,0,"monthly except October, semi-monthly",0,Stan Lee,0,"On Sale Date from the publication date reported to the Catalog of Copyright Entries, Third Series, Volume 22, Part 2, Periodicals, January-December 1968.  Copyright number B474891. Copyright given to Olympia Publications, Inc., Marvel Comics Group.",2/6/01 0:00,7/9/15 5:05,0,0,1,,,1,NULL,,,1,,0,5/9/68,0,Approved by the Comics Code Authority
1,0,23581,127,1,0,0,1860,0,0,Jul-70,1970-07-00,49651,0.15 USD,36,0,Monthly,0,Stan Lee,0,,2/6/01 0:00,5/6/13 2:26,0,0,1,,,0,NULL,,,1,,0,,0
1,0,20981,40,1,0,0,1571,0,0,May-67,1967-05-00,43353,0.12 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,10/10/14 12:32,0,0,1,,,1,NULL,,,1,,0,,0
0,24100,137,1,0,0,1866,0,0,Mar-71,3/10/71,50114,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,4/23/14 18:51,0,0,1,,,0,NULL,,,1,,0,,0,
0,22661,114,1,0,0,1866,0,0,Apr-69,1969-04-00,50088,0.12 USD,36,0,"Monthly except October, semi-monthly",0,Stan Lee,0,"Statement of Ownership average # of copies in preceding 12 months: 430,300.",2/6/01 0:00,6/30/12 5:43,0,0,1,,,1,NULL,,,1,,0,,0,
1,0,23648,128,1,0,0,1860,0,0,Aug-70,1970-08-00,49652,0.15 USD,36,0,Monthly,0,Stan Lee,0,,2/6/01 0:00,5/18/13 12:48,0,0,1,,,0,NULL,,,1,,0,,0
1,0,23713,129,1,0,0,1860,0,0,Sep-70,9/10/70,49653,0.15 USD,36,0,Monthly,0,Stan Lee,0,,2/6/01 0:00,5/19/13 18:58,0,0,1,,,0,NULL,,,1,,0,,0
0,22596,113,1,0,0,1866,0,0,Mar-69,1969-03-00,50087,0.12 USD,36,0,"monthly except October, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,6/30/12 5:44,0,0,1,,,1,NULL,,,1,,0,,0,
0,22724,115,1,0,0,1866,0,0,May-69,1969-05-00,50089,0.12 USD,36,0,"Monthly except October, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,6/30/12 21:20,0,0,1,,,1,NULL,,,1,,0,,0,
0,23101,121,1,0,0,1866,0,0,Nov-69,1969-11-00,50096,0.15 USD,36,0,"Monthly except October, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,9/9/14 8:01,0,0,1,,,1,NULL,,,1,,0,,0,
0,22789,116,1,0,0,1866,0,0,Jun-69,1969-06-00,50090,0.12 USD,36,0,"Monthly except October, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,6/30/12 19:53,0,0,1,,,1,NULL,,,1,,0,,0,
0,23041,120,1,0,0,1866,0,0,Oct-69,1969-10-00,50095,0.15 USD,36,0,"Monthly except October, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,4/23/14 18:49,0,0,1,,,1,NULL,,,1,,0,,0,
0,23170,122,1,0,0,1866,0,0,Dec-69,1969-12-00,50097,0.15 USD,36,0,"monthly except October, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,9/9/14 8:01,0,0,1,,,1,NULL,,,1,,0,,0,
0,24227,5,,0,0,1939,0,0,May-71,1971-05-00,52385,0.15 USD,36,0,,0,Stan Lee,0,,2/6/01 0:00,8/8/13 7:23,0,0,1,,,0,NULL,,,1,,0,,0,
0,24492,9,,0,0,1939,0,0,Sep-71,9/10/71,52389,0.15 USD,36,0,,0,Stan Lee,0,,2/6/01 0:00,1/1/15 16:37,0,0,1,,,0,NULL,,,1,,0,,0,
0,23292,124,1,0,0,1866,0,0,Feb-70,1970-02-00,50099,0.15 USD,36,0,"Monthly except October, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,9/9/14 8:02,0,0,1,,,0,NULL,,,1,,0,,0,
0,24426,8,1,0,0,1939,0,0,Aug-71,1971-08-00,52388,0.15 USD,36,0,monthly,0,Stan Lee,0,,2/6/01 0:00,7/7/15 19:36,0,0,1,,,0,NULL,,,1,,0,1971,0,
0,23778,132,1,0,0,1866,0,0,Oct-70,1970-10-00,50109,0.15 USD,36,0,"Monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,4/23/14 18:51,0,0,1,,,0,NULL,,,1,,0,,0,
0,23584,129,1,0,0,1866,0,0,Jul-70,1970-07-00,50106,0.15 USD,36,0,"Monthly except October, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,9/9/14 19:17,0,0,1,,,0,NULL,,,1,,0,,0,
0,23716,131,1,0,0,1866,0,0,Sep-70,1970-09-00,50108,0.15 USD,36,0,"Monthly except October, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,9/8/14 20:26,0,0,1,,,0,NULL,,,1,,0,,0,
0,23977,135,1,0,0,1866,0,0,Jan-71,1971-01-00,50112,0.15 USD,36,0,"Monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,4/23/14 18:51,0,0,1,,,0,NULL,,,1,,0,,0,
1,0,23832,131,1,0,0,1860,0,0,Nov-70,1970-11-00,49655,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,6/9/13 16:52,0,0,1,,,0,NULL,,,1,,0,,0
1,0,23896,132,1,0,0,1860,0,0,Dec-70,1970-12-00,49656,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,6/18/13 5:24,0,0,1,,,0,NULL,,,1,,0,,0
1,0,24095,135,1,0,0,1860,0,0,Mar-71,1971-03-00,49659,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/23/12 11:15,0,0,1,,,0,NULL,,,1,,0,,0
1,0,24163,136,1,0,0,1860,0,0,Apr-71,1971-04-00,49660,0.15 USD,36,0,Monthly,0,Stan Lee,0,,2/6/01 0:00,7/28/13 14:26,0,0,1,,,0,NULL,,,1,,0,,0
1,0,24226,137,1,0,0,1860,0,0,May-71,1971-05-00,49661,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,7/31/13 19:37,0,0,1,,,0,NULL,,,1,,0,,0
1,0,24295,138,1,0,0,1860,0,0,Jun-71,6/10/71,49662,0.15 USD,36,0,Monthly,0,Stan Lee,0,,2/6/01 0:00,8/3/13 2:52,0,0,1,,,0,NULL,,,1,,0,,0
1,0,24357,139,1,0,0,1860,0,0,Jul-71,1971-07-00,49663,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,8/9/13 13:07,0,0,1,,,0,NULL,,,1,,0,,0
1,0,24425,140,1,0,0,1860,0,0,Aug-71,1971-08-00,49664,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,6/18/15 4:36,0,0,1,,,0,NULL,,,1,,0,,0
1,0,24491,141,1,0,0,1860,0,0,Sep-71,1971-09-00,49665,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,6/18/15 4:37,0,0,1,,,0,NULL,,,1,,0,,0
1,0,24567,142,1,0,0,1860,0,0,Oct-71,1971-10-00,49666,0.15 USD,36,0,"monthly except January, semi-monthly",0,Stan Lee,0,,2/6/01 0:00,4/23/12 5:24,0,0,1,,,0,NULL,,,1,,0,,0
1,0,24633,143,1,0,0,1860,0,0,Nov-71,1971-11-00,49667,0.25 USD,52,0,"monthly except August, semi-monthly",0,Stan Lee,0,"giant-sized issue (52 pages, 25 cents)",2/6/01 0:00,6/18/15 4:36,0,0,1,,,0,NULL,,,1,,0,,0
1,0,24796,145,1,0,0,1860,0,0,Jan-72,1972-01-00,49669,0.20 USD,36,0,Monthly,0,Stan Lee,0,,2/6/01 0:00,8/20/13 20:08,0,0,1,,,0,NULL,,,1,,0,,0
1,0,24876,146,1,0,0,1860,0,0,Feb-72,1972-02-00,49670,0.20 USD,36,0,Monthly,0,Stan Lee,0,,2/6/01 0:00,8/24/13 15:58,0,0,1,,,0,NULL,,,1,,0,,0
0,24634,11,,0,0,1939,0,0,Nov-71,11/10/71,52391,0.25 USD,52,0,,0,Stan Lee,0,,4/15/01 0:00,4/18/12 11:47,0,0,1,,,0,NULL,,,1,,0,,0,
